query_bgc	target_gene_cluster_y	pident_mean	pident_median	pident_count	levenshtein_include_internal_nonortholog	levenshtein_only_orthologs	percent_of_query	jaccard	modscore	score	target_nucleotide_sequence	target_assembly	assembly	genus	species	family	order	class	phylum	superkingdom	start	end
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421a01e1e50>	42.18	41.8	5	1.0	1.0	100	1.0	3.0	337.0	NZ_CP073347.1	GCF_024397915.1	GCF_024397915.1	Marinobacterium	Marinobacterium rhizophilum	Oceanospirillaceae	Oceanospirillales	Gammaproteobacteria	Pseudomonadota	Bacteria	3613127	3657877
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421c0ba13d0>	41.82	41.7	5	1.0	1.0	100	1.0	3.0	330.0	NZ_CP015839.1	GCF_001651805.1	GCF_001651805.1	Marinobacterium	Marinobacterium aestuarii	Oceanospirillaceae	Oceanospirillales	Gammaproteobacteria	Pseudomonadota	Bacteria	5114390	5160027
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421b1e36110>	41.339999999999996	41.2	5	1.0	1.0	100	1.0	3.0	328.0	NZ_FPBO01000011.1	GCF_900116645.1	GCF_900116645.1	Pseudoduganella	Pseudoduganella namucuonensis	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Pseudomonadota	Bacteria	35428	80031
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421ca431110>	41.019999999999996	41.1	5	1.0	1.0	100	1.0	3.0	332.0	NZ_LMDJ01000012.1	GCF_001425045.1	GCF_001425045.1	Massilia	Massilia sp. Root351	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Pseudomonadota	Bacteria	456423	502278
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421b80ebf90>	40.82	40.9	5	1.0	1.0	100	1.0	3.0	336.0	NZ_QYUO01000002.1	GCF_003591035.1	GCF_003591035.1	Noviherbaspirillum	Noviherbaspirillum saxi	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Pseudomonadota	Bacteria	681358	727288
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421aac93e90>	43.56	40.8	5	1.0	1.0	100	1.0	3.0	349.0	NZ_JADPQG010000011.1	GCF_015687175.1	GCF_015687175.1	Reinekea	Reinekea sp. G2M2-21	Saccharospirillaceae	Oceanospirillales	Gammaproteobacteria	Pseudomonadota	Bacteria	54	38268
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421bd063010>	40.96	40.7	5	1.0	1.0	100	1.0	3.0	328.0	NZ_DFMB01000037.1	GCF_002375325.1	GCF_002375325.1	Marinobacter	Marinobacter sp. UBA3604	Marinobacteraceae	Pseudomonadales	Gammaproteobacteria	Pseudomonadota	Bacteria	1	29725
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x742197f54110>	40.96	40.7	5	1.0	1.0	100	1.0	3.0	328.0	NZ_CP136693.1	GCF_032922745.1	GCF_032922745.1	Marinobacter	Marinobacter salarius	Marinobacteraceae	Pseudomonadales	Gammaproteobacteria	Pseudomonadota	Bacteria	3732512	3777992
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421b0cfc290>	41.2	40.7	5	1.0	1.0	100	1.0	3.0	343.0	NZ_LT976971.1	GCF_900249865.1	GCF_900249865.1	Cupriavidus	Cupriavidus taiwanensis	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota	Bacteria	1466580	1511858
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421b0b9f0d0>	41.2	40.7	5	1.0	1.0	100	1.0	3.0	343.0	NZ_LT977068.1	GCF_900250045.1	GCF_900250045.1	Cupriavidus	Cupriavidus taiwanensis	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota	Bacteria	1471796	1516823
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421b0b3df10>	41.08	40.7	5	1.0	1.0	100	1.0	3.0	347.0	NZ_LT976989.1	GCF_900249935.1	GCF_900249935.1	Cupriavidus	Cupriavidus taiwanensis	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota	Bacteria	1719472	1764844
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421b0bcc2d0>	41.14	40.7	5	1.0	1.0	100	1.0	3.0	346.0	NZ_LT991977.1	GCF_900250065.1	GCF_900250065.1	Cupriavidus	Cupriavidus taiwanensis	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota	Bacteria	542167	586821
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421b0b694d0>	41.08	40.7	5	1.0	1.0	100	1.0	3.0	347.0	NZ_OFTS01000090.1	GCF_900249985.1	GCF_900249985.1	Cupriavidus	Cupriavidus taiwanensis	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota	Bacteria	50	28053
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421b0d06590>	41.08	40.7	5	1.0	1.0	100	1.0	3.0	347.0	NZ_OFTE01000095.1	GCF_900249885.1	GCF_900249885.1	Cupriavidus	Cupriavidus taiwanensis	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota	Bacteria	97096	142468
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74219dd5c090>	40.22	40.7	5	1.0	1.0	100	1.0	3.0	319.0	NZ_CP102664.1	GCF_026427355.1	GCF_026427355.1	Sphingobium	Sphingobium sp. JS3065	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota	Bacteria	3180451	3224549
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421b0bee910>	41.1	40.7	5	1.0	1.0	100	1.0	3.0	347.0	NZ_LT984804.1	GCF_900250115.1	GCF_900250115.1	Cupriavidus	Cupriavidus taiwanensis	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota	Bacteria	1500220	1545591
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421b0c9a1d0>	41.1	40.7	5	1.0	1.0	100	1.0	3.0	347.0	NZ_LT976863.1	GCF_900249765.1	GCF_900249765.1	Cupriavidus	Cupriavidus taiwanensis	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota	Bacteria	1719365	1764737
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421b0b70bd0>	41.1	40.7	5	1.0	1.0	100	1.0	3.0	347.0	NZ_LT977000.1	GCF_900249995.1	GCF_900249995.1	Cupriavidus	Cupriavidus taiwanensis	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota	Bacteria	1573714	1619529
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421d21feed0>	43.12	40.7	5	1.0	1.0	100	1.0	3.0	370.0	NZ_ABCT01000012.1	GCF_000170915.1	GCF_000170915.1	Limnobacter	Limnobacter sp. MED105	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota	Bacteria	30950	75765
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421b0b50a90>	41.08	40.7	5	1.0	1.0	100	1.0	3.0	347.0	NZ_LT976992.1	GCF_900249955.1	GCF_900249955.1	Cupriavidus	Cupriavidus taiwanensis	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota	Bacteria	1721498	1766870
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421b0cb1150>	41.1	40.7	5	1.0	1.0	100	1.0	3.0	347.0	NZ_LT976916.1	GCF_900249785.1	GCF_900249785.1	Cupriavidus	Cupriavidus taiwanensis	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota	Bacteria	27749	73351
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421bcf09b10>	40.660000000000004	40.5	5	1.0	1.0	100	1.0	3.0	312.0	NZ_PAYG01000029.1	GCF_002714765.1	GCF_002714765.1	Marinobacter	Marinobacter sp.	Marinobacteraceae	Pseudomonadales	Gammaproteobacteria	Pseudomonadota	Bacteria	176	29695
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74218ab69910>	40.779999999999994	40.5	5	1.0	1.0	100	1.0	3.0	332.0	NZ_CALAPP010000419.1	GCF_937889495.1	GCF_937889495.1	Marinobacter	uncultured Marinobacter sp.	Marinobacteraceae	Pseudomonadales	Gammaproteobacteria	Pseudomonadota	Bacteria	1	40167
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74218b475f90>	43.62	40.5	5	1.0	1.0	100	1.0	3.0	364.0	NZ_LR732331.1	GCF_902506325.1	GCF_902506325.1	Limnobacter	Limnobacter sp. 130	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota	Bacteria	142803	187554
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421d21f23d0>	40.9	40.5	5	1.0	1.0	100	1.0	3.0	317.0	NZ_ABCP01000001.1	GCF_000170835.1	GCF_000170835.1	Marinobacter	Marinobacter algicola	Marinobacteraceae	Pseudomonadales	Gammaproteobacteria	Pseudomonadota	Bacteria	89830	135153
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74218ad77d90>	40.779999999999994	40.5	5	1.0	1.0	100	1.0	3.0	333.0	NZ_CAJXPF010000014.1	GCF_913057665.1	GCF_913057665.1	Marinobacter	uncultured Marinobacter sp.	Marinobacteraceae	Pseudomonadales	Gammaproteobacteria	Pseudomonadota	Bacteria	32325	77556
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74218acae950>	41.1	40.4	5	1.0	1.0	100	1.0	3.0	352.0	NZ_CAKMHQ010000027.1	GCF_927312905.1	GCF_927312905.1	Candidatus Nitrotoga	Candidatus Nitrotoga sp. 1052	Gallionellaceae	Nitrosomonadales	Betaproteobacteria	Pseudomonadota	Bacteria	93	28407
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74219a60d6d0>	40.7	40.4	5	1.0	1.0	100	1.0	3.0	303.0	NZ_AP028070.1	GCF_030297175.1	GCF_030297175.1	Marinobacter	Marinobacter sp. LA51	Marinobacteraceae	Pseudomonadales	Gammaproteobacteria	Pseudomonadota	Bacteria	3049214	3094531
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421a7e6d3d0>	42.519999999999996	40.4	5	1.0	1.0	100	1.0	3.0	343.0	NZ_JAGPVE010000047.1	GCF_018069425.1	GCF_018069425.1	Marinobacter	Marinobacter sp.	Marinobacteraceae	Pseudomonadales	Gammaproteobacteria	Pseudomonadota	Bacteria	7141	52917
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74218b0f4d10>	40.44	40.3	5	1.0	1.0	100	1.0	3.0	336.0	NZ_CAJNBL010000011.1	GCF_905221025.1	GCF_905221025.1	Candidatus Nitrotoga	Candidatus Nitrotoga fabula	Gallionellaceae	Nitrosomonadales	Betaproteobacteria	Pseudomonadota	Bacteria	150	31359
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421a84dd190>	41.339999999999996	40.3	5	1.0	1.0	100	1.0	3.0	347.0	NZ_JAFIBZ010000005.1	GCF_017832375.1	GCF_017832375.1	Methylocaldum	Methylocaldum sp. RMAD-M	Methylococcaceae	Methylococcales	Gammaproteobacteria	Pseudomonadota	Bacteria	135207	179055
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421a121b410>	40.6	40.3	5	1.0	1.0	100	1.0	3.0	340.0	NZ_JAJSEE010000001.1	GCF_023555375.1	GCF_023555375.1	Guyparkeria	Guyparkeria hydrothermalis	Thioalkalibacteraceae	Chromatiales	Gammaproteobacteria	Pseudomonadota	Bacteria	301882	345000
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421b80dc5d0>	40.88	40.3	5	1.0	1.0	100	1.0	3.0	338.0	NZ_QYUQ01000002.1	GCF_003590835.1	GCF_003590835.1	Noviherbaspirillum	Noviherbaspirillum sedimenti	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Pseudomonadota	Bacteria	1855438	1900803
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421d0a75550>	41.32	40.3	5	1.0	1.0	100	1.0	3.0	333.0	NZ_KB899521.1	GCF_000378245.1	GCF_000378245.1	Aromatoleum	Aromatoleum toluclasticum	Rhodocyclaceae	Rhodocyclales	Betaproteobacteria	Pseudomonadota	Bacteria	1	26421
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421bd3c71d0>	40.82	40.2	5	1.0	1.0	100	1.0	3.0	327.0	NZ_DCAM01000069.1	GCF_002311495.1	GCF_002311495.1	Marinobacter	Marinobacter salarius	Marinobacteraceae	Pseudomonadales	Gammaproteobacteria	Pseudomonadota	Bacteria	5971	41155
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421a7bf7e50>	40.82	40.2	5	1.0	1.0	100	1.0	3.0	327.0	NZ_QTNR01000001.1	GCF_018424725.1	GCF_018424725.1	Marinobacter	Marinobacter salarius	Marinobacteraceae	Pseudomonadales	Gammaproteobacteria	Pseudomonadota	Bacteria	52724	97062
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421bf97d1d0>	40.78	40.2	5	1.0	1.0	100	1.0	3.0	322.0	NZ_LQXJ01000002.1	GCF_001924925.1	GCF_001924925.1	Marinobacter	Marinobacter sp. C18	Marinobacteraceae	Pseudomonadales	Gammaproteobacteria	Pseudomonadota	Bacteria	96885	141253
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421aaa01010>	41.980000000000004	40.2	5	1.0	1.0	100	1.0	3.0	338.0	NZ_CP065435.1	GCF_015992245.1	GCF_015992245.1	Halomonas	Halomonas sp. SS10-MC5	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Pseudomonadota	Bacteria	1111695	1157377
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421c1425f10>	40.82	40.2	5	1.0	1.0	100	1.0	3.0	327.0	NZ_LSMM01000088.1	GCF_001566815.1	GCF_001566815.1	Marinobacter	Marinobacter sp. Hex_13	Marinobacteraceae	Pseudomonadales	Gammaproteobacteria	Pseudomonadota	Bacteria	48599	90638
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421b1d928d0>	40.82	40.2	5	1.0	1.0	100	1.0	3.0	327.0	NZ_FOTV01000007.1	GCF_900114695.1	GCF_900114695.1	Marinobacter	Marinobacter salarius	Marinobacteraceae	Pseudomonadales	Gammaproteobacteria	Pseudomonadota	Bacteria	52874	97243
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421a2f55050>	41.980000000000004	40.2	5	1.0	1.0	100	1.0	3.0	338.0	NZ_JABEBV010000002.1	GCF_022097085.1	GCF_022097085.1	Halomonas	Halomonas sp. MCCC 1A17488	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Pseudomonadota	Bacteria	114281	159963
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74219d795e10>	40.78	40.2	5	1.0	1.0	100	1.0	3.0	326.0	NZ_JAPWHC010000008.1	GCF_027214085.1	GCF_027214085.1	Marinobacter	Marinobacter salarius	Marinobacteraceae	Pseudomonadales	Gammaproteobacteria	Pseudomonadota	Bacteria	96811	141179
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421aa739010>	41.28	40.2	5	1.0	1.0	100	1.0	3.0	341.0	NZ_CP066020.1	GCF_016127575.1	GCF_016127575.1	Cupriavidus	Cupriavidus necator	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota	Bacteria	128494	173847
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421b5cf8050>	41.28	40.2	5	1.0	1.0	100	1.0	3.0	341.0	NZ_CP039289.1	GCF_004798725.1	GCF_004798725.1	Cupriavidus	Cupriavidus necator	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota	Bacteria	97350	142702
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421d28321d0>	41.28	40.2	5	1.0	1.0	100	1.0	3.0	341.0	NC_005241.1	GCF_000009285.1	GCF_000009285.1	Cupriavidus	Cupriavidus necator	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota	Bacteria	97350	142703
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74219a196410>	40.78	40.2	5	1.0	1.0	100	1.0	3.0	326.0	NZ_JAUCYT010000032.1	GCF_030373475.1	GCF_030373475.1	Marinobacter	Marinobacter salarius	Marinobacteraceae	Pseudomonadales	Gammaproteobacteria	Pseudomonadota	Bacteria	2522	35680
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421b6b1e850>	40.78	40.2	5	1.0	1.0	100	1.0	3.0	326.0	NZ_RPOA01000001.1	GCF_003997005.1	GCF_003997005.1	Marinobacter	Marinobacter sp. NP-6	Marinobacteraceae	Pseudomonadales	Gammaproteobacteria	Pseudomonadota	Bacteria	676792	721613
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421a8536690>	41.980000000000004	40.2	5	1.0	1.0	100	1.0	3.0	340.0	NZ_CP053381.1	GCF_017868775.1	GCF_017868775.1	Halomonas	Halomonas sulfidoxydans	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Pseudomonadota	Bacteria	1059962	1102921
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421bd2ae150>	40.78	40.2	5	1.0	1.0	100	1.0	3.0	326.0	NZ_DELU01000013.1	GCF_002352785.1	GCF_002352785.1	Marinobacter	Marinobacter sp. UBA2688	Marinobacteraceae	Pseudomonadales	Gammaproteobacteria	Pseudomonadota	Bacteria	98806	144027
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421b80df1d0>	40.82	40.2	5	1.0	1.0	100	1.0	3.0	290.0	NZ_QYUP01000095.1	GCF_003590855.1	GCF_003590855.1	Massilia	Massilia cavernae	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Pseudomonadota	Bacteria	1	30368
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421b58080d0>	41.12	40.2	5	1.0	1.0	100	1.0	3.0	310.0	NZ_SWKM01000011.1	GCF_005871205.1	GCF_005871205.1	Marinobacter	Marinobacter alexandrii	Marinobacteraceae	Pseudomonadales	Gammaproteobacteria	Pseudomonadota	Bacteria	711942	757161
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421b64ccd50>	42.64	40.2	5	1.0	1.0	100	1.0	3.0	351.0	NZ_SGZX01000007.1	GCF_004213785.1	GCF_004213785.1	Limnobacter	Limnobacter sp.	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota	Bacteria	155269	199626
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421b0c74890>	40.980000000000004	40.2	5	1.0	1.0	100	1.0	3.0	347.0	NZ_LT976869.1	GCF_900249715.1	GCF_900249715.1	Cupriavidus	Cupriavidus taiwanensis	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota	Bacteria	1720825	1766197
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421a3b18510>	41.980000000000004	40.2	5	1.0	1.0	100	1.0	3.0	338.0	NZ_JABFTZ010000002.1	GCF_021404315.1	GCF_021404315.1	Halomonas	Halomonas sp. MCCC 1A17488	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Pseudomonadota	Bacteria	114281	159963
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74219bba7310>	42.56	40.1	5	1.0	1.0	100	1.0	3.0	350.0	NZ_JARFJD010000002.1	GCF_029087225.1	GCF_029087225.1	Limnobacter	Limnobacter sp. P1	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota	Bacteria	22341	67391
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x742199bf0e50>	41.160000000000004	40.1	5	1.0	1.0	100	1.0	3.0	331.0	NZ_JASSVN010000021.1	GCF_030540945.1	GCF_030540945.1	Marinobacter	Marinobacter sp. SS8-8	Marinobacteraceae	Pseudomonadales	Gammaproteobacteria	Pseudomonadota	Bacteria	19361	55343
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421b7eb8f50>	41.2	40.1	5	1.0	1.0	100	1.0	3.0	325.0	NZ_CP021731.1	GCF_003628555.1	GCF_003628555.1	Azoarcus	Azoarcus sp. DN11	Zoogloeaceae	Rhodocyclales	Betaproteobacteria	Pseudomonadota	Bacteria	4325448	4369837
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421a1a9add0>	40.879999999999995	40.0	5	1.0	1.0	100	1.0	3.0	310.0	NZ_JALLPY010000009.1	GCF_023094145.1	GCF_023094145.1	Marinobacter	Marinobacter alexandrii	Marinobacteraceae	Pseudomonadales	Gammaproteobacteria	Pseudomonadota	Bacteria	92488	137717
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421b0ca1b90>	40.519999999999996	39.9	5	1.0	1.0	100	1.0	3.0	342.0	NZ_LT976965.1	GCF_900249775.1	GCF_900249775.1	Cupriavidus	Cupriavidus taiwanensis	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota	Bacteria	2251897	2296996
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421b0ccf250>	40.519999999999996	39.9	5	1.0	1.0	100	1.0	3.0	342.0	NZ_LT976876.1	GCF_900249825.1	GCF_900249825.1	Cupriavidus	Cupriavidus taiwanensis	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota	Bacteria	2537423	2582727
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421aa25ac10>	41.04	39.9	5	1.0	1.0	100	1.0	3.0	330.0	NZ_JAEMOR010000079.1	GCF_016461905.1	GCF_016461905.1	Marinobacter	Marinobacter salarius	Marinobacteraceae	Pseudomonadales	Gammaproteobacteria	Pseudomonadota	Bacteria	1	24824
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421ae9f26d0>	40.92	39.9	5	1.0	1.0	100	1.0	3.0	325.0	NZ_WUQJ01000023.1	GCF_011074955.1	GCF_011074955.1	Marinobacter	Marinobacter caseinilyticus	Marinobacteraceae	Pseudomonadales	Gammaproteobacteria	Pseudomonadota	Bacteria	1	30759
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421b0bcf790>	40.839999999999996	39.9	5	1.0	1.0	100	1.0	3.0	343.0	NZ_LT977071.1	GCF_900250075.1	GCF_900250075.1	Cupriavidus	Cupriavidus taiwanensis	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota	Bacteria	1200453	1237314
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74219fa14650>	41.06	39.9	5	1.0	1.0	100	1.0	3.0	341.0	NZ_JANJXQ010000235.1	GCF_024708915.1	GCF_024708915.1	Thiobacillus	Thiobacillus sp.	Thiobacillaceae	Nitrosomonadales	Betaproteobacteria	Pseudomonadota	Bacteria	15323	58498
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421bb771d90>	42.66	39.9	5	1.0	1.0	100	1.0	3.0	349.0	NZ_MQVZ01000001.1	GCF_002954425.1	GCF_002954425.1	Limnobacter	Limnobacter sp. SAORIC-690	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota	Bacteria	1867651	1912365
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421d0a9d990>	41.019999999999996	39.9	5	1.0	1.0	100	1.0	3.0	340.0	NZ_KB903173.1	GCF_000379565.1	GCF_000379565.1	Cupriavidus	Cupriavidus sp. UYPR2.512	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota	Bacteria	1012	44768
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421a846ff10>	40.96	39.9	5	1.0	1.0	100	1.0	3.0	306.0	NZ_CP051241.1	GCF_017794985.1	GCF_017794985.1	Marinobacter	Marinobacter sp.	Marinobacteraceae	Pseudomonadales	Gammaproteobacteria	Pseudomonadota	Bacteria	2512862	2558119
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421b57f3510>	43.44	39.9	5	1.0	1.0	100	1.0	3.0	360.0	NZ_SWKN01000006.1	GCF_005871185.1	GCF_005871185.1	Limnobacter	Limnobacter alexandrii	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota	Bacteria	1402451	1447028
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421a0701350>	40.839999999999996	39.9	5	1.0	1.0	100	1.0	3.0	346.0	NZ_JALHRX010000035.1	GCF_023952475.1	GCF_023952475.1	Cupriavidus	Cupriavidus sp. WGlv3	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota	Bacteria	1	24177
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421a493f2d0>	41.06	39.8	5	1.0	1.0	100	1.0	3.0	335.0	NZ_JAJGPX010000029.1	GCF_020783165.1	GCF_020783165.1	Aromatoleum	Aromatoleum toluclasticum	Rhodocyclaceae	Rhodocyclales	Betaproteobacteria	Pseudomonadota	Bacteria	119	28230
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421b04f1f50>	40.62	39.8	5	1.0	1.0	100	1.0	3.0	339.0	NZ_CP046415.1	GCF_009734265.1	GCF_009734265.1	Guyparkeria	Guyparkeria halophila	Thioalkalibacteraceae	Chromatiales	Gammaproteobacteria	Pseudomonadota	Bacteria	1777520	1820531
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421c12346d0>	40.339999999999996	39.8	5	1.0	1.0	100	1.0	3.0	340.0	NZ_CP014845.1	GCF_001598055.1	GCF_001598055.1	Cupriavidus	Cupriavidus nantongensis	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota	Bacteria	1097475	1135744
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421c1e35310>	40.760000000000005	39.7	5	1.0	1.0	100	1.0	3.0	345.0	NZ_WKJJ01000014.1	GCF_009674485.1	GCF_009674485.1	Pseudoduganella	Pseudoduganella rivuli	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Pseudomonadota	Bacteria	137723	182702
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421b0b979d0>	40.660000000000004	39.7	5	1.0	1.0	100	1.0	3.0	341.0	NZ_LT977065.1	GCF_900250025.1	GCF_900250025.1	Cupriavidus	Cupriavidus taiwanensis	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota	Bacteria	1265044	1301912
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421b0b73b10>	40.44	39.7	5	1.0	1.0	100	1.0	3.0	343.0	NZ_LT992567.1	GCF_900250005.1	GCF_900250005.1	Cupriavidus	Cupriavidus taiwanensis	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota	Bacteria	1647728	1692419
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421ab998810>	42.04	39.7	5	1.0	1.0	100	1.0	3.0	345.0	NZ_BMXS01000042.1	GCF_014651875.1	GCF_014651875.1	Halomonas	Halomonas qijiaojingensis	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Pseudomonadota	Bacteria	262	18859
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421b0d27b90>	40.44	39.7	5	1.0	1.0	100	1.0	3.0	343.0	NZ_LT992563.1	GCF_900249915.1	GCF_900249915.1	Cupriavidus	Cupriavidus taiwanensis	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota	Bacteria	1653172	1697863
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421b0d24c50>	40.44	39.7	5	1.0	1.0	100	1.0	3.0	343.0	NZ_LT992560.1	GCF_900249905.1	GCF_900249905.1	Cupriavidus	Cupriavidus taiwanensis	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota	Bacteria	1567105	1611796
